"id","timestamp","temp","hum","pre","co","pm2_5","no2","pm1","o3","pm10","aqi"
"3297","2023-11-25 10:30:08","29.74","52.4297","1008.2","394.74","28","14.4058","22","60.8589","31",NULL
"3298","2023-11-25 10:32:08","29.96","52.293","1008.21","394.495","28","14.412","22","60.8589","31",NULL
"3299","2023-11-25 10:34:08","30.12","51.917","1008.17","395.124","28","14.4143","22","62.8221","31",NULL
"3300","2023-11-25 10:36:08","30.4","51.9893","1008.18","397.359","29","14.4149","23","62.8221","32",NULL
"3301","2023-11-25 10:38:08","30.47","52.1396","1008.17","398.826","30","14.472","24","64.7853","34",NULL
"3302","2023-11-25 10:40:08","30.57","52.375","1008.13","399.315","30","14.4749","24","64.7853","34",NULL
"3303","2023-11-25 10:42:08","30.65","52.2607","1008.2","399.315","29","14.4772","23","64.7853","32",NULL
"3304","2023-11-25 10:44:08","30.74","52.3838","1008.21","399.42","30","14.4795","24","64.7853","34",NULL
"3305","2023-11-25 10:46:08","30.85","52.2734","1008.21","399.35","28","14.3795","22","64.7853","31",NULL
"3306","2023-11-25 10:48:08","30.91","52.1895","1008.27","398.931","30","14.428","24","66.7485","34",NULL
"3307","2023-11-25 10:50:08","30.97","52.3291","1008.28","399.874","27","14.4286","22","66.7485","30",NULL
"3308","2023-11-25 10:52:08","31.06","52.0947","1008.3","402.808","26","14.484","21","66.7485","29",NULL
"3309","2023-11-25 10:54:08","31.11","52.4766","1008.3","402.249","29","14.4875","23","66.7485","32",NULL
"3310","2023-11-25 10:56:08","31.22","52.3271","1008.34","403.856","29","14.4869","23","66.7485","32",NULL
"3311","2023-11-25 10:58:08","31.28","52.5361","1008.34","399.21","28","14.3286","22","66.7485","31",NULL
"3312","2023-11-25 11:00:08","31.33","52.5732","1008.36","399.874","28","14.3303","22","66.7485","31",NULL
"3313","2023-11-25 11:02:08","31.36","52.5166","1008.35","403.052","29","14.3492","23","66.7485","32",NULL
"3314","2023-11-25 11:04:08","31.46","52.8223","1008.46","404.764","29","14.436","23","66.7485","32",NULL
"3315","2023-11-25 11:06:08","31.53","52.9209","1008.52","406.789","31","14.4932","25","66.7485","35",NULL
"3316","2023-11-25 11:08:08","31.6","52.9502","1008.53","404.659","29","14.496","23","66.7485","32",NULL
"3317","2023-11-25 11:10:08","31.64","53.0156","1008.58","403.925","30","14.3812","24","66.7485","34",NULL
"3318","2023-11-25 11:12:08","31.86","52.9502","1008.58","403.716","30","14.34","24","66.7485","34",NULL
"3319","2023-11-25 11:14:08","32.03","55.2178","1008.62","405.986","32","14.3446","26","66.7485","36",NULL
"3320","2023-11-25 11:16:08","31.04","59.8057","1008.58","401.096","34","14.2915","27","66.7485","38",NULL
"3321","2023-11-25 11:18:08","29.1","63.5146","1008.62","397.394","35","14.3103","28","60.8589","39",NULL
"3322","2023-11-25 11:20:08","28.15","64.4395","1008.57","392.854","35","14.4286","28","56.9325","39",NULL
"3323","2023-11-25 11:22:08","27.62","64.3838","1008.62","391.876","34","14.4155","27","54.9693","38",NULL
"3324","2023-11-25 11:24:08","27.2","63.6123","1008.64","389.85","35","14.4132","28","53.0061","39",NULL
"3325","2023-11-25 11:26:08","26.87","63.334","1008.67","386.811","36","14.2315","29","53.0061","40",NULL
"3326","2023-11-25 11:28:08","26.8","62.3408","1008.68","387.894","33","14.2423","26","51.0429","37",NULL
"3327","2023-11-25 11:30:08","26.53","61.5615","1008.74","389.675","32","14.352","26","51.0429","36",NULL
"3328","2023-11-25 11:32:08","26.3","61.0596","1008.69","387.021","32","14.2401","26","51.0429","36",NULL
"3329","2023-11-25 11:34:08","26.1","60.7725","1008.67","388.662","31","14.2138","25","51.0429","35",NULL
"3330","2023-11-25 11:36:08","26.06","59.9248","1008.68","390.024","32","14.3435","26","49.0798","36",NULL
"3331","2023-11-25 11:38:08","26.07","59.2734","1008.79","390.583","33","14.344","26","49.0798","37",NULL
"3332","2023-11-25 11:40:08","25.91","58.8936","1008.84","388.313","32","14.344","26","49.0798","36",NULL
"3333","2023-11-25 11:42:08","25.83","58.7012","1008.85","388.453","31","14.2492","25","49.0798","35",NULL
"3334","2023-11-25 11:44:08","25.6","58.6123","1008.89","387.405","31","14.2326","25","49.0798","35",NULL
"3335","2023-11-25 11:46:08","25.59","58.2998","1008.84","386.776","32","14.2338","26","49.0798","36",NULL
"3336","2023-11-25 11:48:08","25.5","57.9482","1008.87","390.548","31","14.3932","25","49.0798","35",NULL
"3337","2023-11-25 11:50:08","25.34","58.0088","1008.9","388.383","32","14.2595","26","49.0798","36",NULL
"3338","2023-11-25 11:52:08","25.28","57.9404","1008.97","389.989","32","14.3652","26","49.0798","36",NULL
"3339","2023-11-25 11:54:08","25.32","57.5654","1009.01","391.317","33","14.3903","26","49.0798","37",NULL
"3340","2023-11-25 11:56:08","25.3","57.3418","1009.07","390.583","33","14.3898","26","49.0798","37",NULL
"3341","2023-11-25 11:58:08","25.28","57.208","1009.07","391.561","34","14.3869","27","49.0798","38",NULL
"3342","2023-11-25 12:00:08","25.27","56.7773","1009.11","390.269","33","14.3909","26","47.1166","37",NULL
"3343","2023-11-25 12:02:08","25.25","56.585","1009.16","390.758","33","14.3915","26","49.0798","37",NULL
"3344","2023-11-25 12:04:08","25.17","56.7646","1009.17","390.234","34","14.3892","27","47.1166","38",NULL
"3345","2023-11-25 12:06:08","25.22","56.6309","1009.19","390.024","33","14.2806","26","47.1166","37",NULL
"3346","2023-11-25 12:08:08","25.16","56.6123","1009.22","392.19","35","14.3395","28","47.1166","39",NULL
"3347","2023-11-25 12:10:08","25.08","56.7119","1009.31","391.422","34","14.3898","27","47.1166","38",NULL
"3348","2023-11-25 12:12:08","25.06","56.5605","1009.34","391.107","34","14.3898","27","47.1166","38",NULL
"3349","2023-11-25 12:14:08","25.12","56.2568","1009.36","391.002","37","14.3898","30","47.1166","41",NULL
"3350","2023-11-25 12:16:08","24.97","56.4492","1009.45","391.352","36","14.3869","29","47.1166","40",NULL
"3351","2023-11-25 12:18:08","25.05","56.2588","1009.43","391.072","36","14.3315","29","47.1166","40",NULL
"3352","2023-11-25 12:20:08","25","56.2529","1009.47","391.247","38","14.3326","31","47.1166","43",NULL
"3353","2023-11-25 12:22:08","25.01","56.2236","1009.51","390.269","35","14.3303","28","47.1166","39",NULL
"3354","2023-11-25 12:24:08","24.97","56.3193","1009.55","390.374","38","14.2641","31","47.1166","43",NULL
"3355","2023-11-25 12:26:08","24.99","56.2109","1009.57","391.526","36","14.3303","29","47.1166","40",NULL
"3356","2023-11-25 12:28:08","25","56.1025","1009.6","392.399","39","14.332","31","47.1166","44",NULL
"3357","2023-11-25 12:30:08","24.98","56.1895","1009.63","388.453","37","14.324","30","47.1166","41",NULL
"3358","2023-11-25 12:32:08","25.07","56.1299","1009.61","389.5","36","14.2246","29","47.1166","40",NULL
"3359","2023-11-25 12:34:08","25","56.2012","1009.67","390.409","35","14.2246","28","47.1166","39",NULL
"3360","2023-11-25 12:36:08","24.94","56.3047","1009.72","392.295","38","14.3343","31","47.1166","43",NULL
"3361","2023-11-25 12:38:08","24.87","56.4062","1009.78","389.221","38","14.2023","31","47.1166","43",NULL
"3362","2023-11-25 12:40:08","24.79","56.5469","1009.78","392.539","38","14.2303","31","47.1166","43",NULL
"3363","2023-11-25 12:42:08","24.81","56.5693","1009.78","392.33","38","14.3629","31","45.1534","43",NULL
"3364","2023-11-25 12:44:08","24.9","56.4199","1009.85","395.159","38","14.3863","31","47.1166","43",NULL
"3365","2023-11-25 12:46:08","24.89","56.5088","1009.89","394.565","37","14.3875","30","47.1166","41",NULL
"3366","2023-11-25 12:48:08","24.92","56.3223","1009.87","393.482","37","14.2732","30","47.1166","41",NULL
"3367","2023-11-25 12:50:08","24.96","56.2471","1009.85","393.342","38","14.2823","31","47.1166","43",NULL
"3368","2023-11-25 12:52:08","24.98","56.21","1009.82","393.971","37","14.284","30","47.1166","41",NULL
"3369","2023-11-25 12:54:08","24.91","56.3311","1009.8","395.229","39","14.3903","31","47.1166","44",NULL
"3370","2023-11-25 12:56:08","24.99","56.3018","1009.79","396.241","38","14.2795","31","47.1166","43",NULL
"3371","2023-11-25 12:58:08","24.93","56.3838","1009.75","397.778","37","14.3875","30","47.1166","41",NULL
"3372","2023-11-25 13:00:08","24.91","56.5527","1009.78","395.683","38","14.3326","31","45.1534","43",NULL
"3373","2023-11-25 13:02:08","24.98","56.5703","1009.75","397.324","38","14.3332","31","45.1534","43",NULL
"3374","2023-11-25 13:04:08","24.95","56.4863","1009.75","394.74","36","14.2223","29","45.1534","40",NULL
"3375","2023-11-25 13:06:08","24.94","56.585","1009.78","394.39","36","14.2275","29","45.1534","40",NULL
"3376","2023-11-25 13:08:08","24.9","56.6816","1009.8","394.355","36","14.2281","29","45.1534","40",NULL
"3377","2023-11-25 13:10:08","24.91","56.7822","1009.78","398.267","36","14.3343","29","45.1534","41",NULL
"3378","2023-11-25 13:12:08","24.98","56.5908","1009.81","398.477","37","14.2098","30","45.1534","41",NULL
"3379","2023-11-25 13:14:08","25.03","56.3965","1009.76","398.128","35","14.3372","28","45.1534","39",NULL
"3380","2023-11-25 13:16:08","25","56.7422","1009.8","398.267","34","14.3383","27","45.1534","38",NULL
"3381","2023-11-25 13:18:08","24.96","56.8379","1009.79","400.398","36","14.3909","29","47.1166","40",NULL
"3382","2023-11-25 13:20:08","24.95","56.8662","1009.83","398.686","35","14.2658","28","45.1534","39",NULL
"3383","2023-11-25 13:22:08","24.97","56.7588","1009.79","399.175","35","14.2846","28","45.1534","39",NULL
"3384","2023-11-25 13:24:08","25.01","56.6641","1009.77","398.512","37","14.2863","30","47.1166","41",NULL
"3385","2023-11-25 13:26:08","25.02","56.666","1009.74","400.223","32","14.2703","26","45.1534","36",NULL
"3386","2023-11-25 13:28:08","25.04","56.8281","1009.75","400.957","33","14.372","26","45.1534","37",NULL
"3387","2023-11-25 13:30:08","25.07","56.7314","1009.7","403.541","35","14.3938","28","45.1534","39",NULL
"3388","2023-11-25 13:32:08","25.07","56.7314","1009.71","402.458","32","14.3943","26","45.1534","36",NULL
"3389","2023-11-25 13:34:08","25.07","56.8809","1009.7","403.506","33","14.3943","26","47.1166","37",NULL
"3390","2023-11-25 13:36:08","25.01","56.9443","1009.69","404.24","33","14.3943","26","45.1534","37",NULL
"3391","2023-11-25 13:38:08","25.11","56.8574","1009.63","402.982","33","14.3406","26","45.1534","37",NULL
"3392","2023-11-25 13:40:08","25.22","56.7393","1009.58","403.751","32","14.3435","26","45.1534","36",NULL
"3393","2023-11-25 13:42:08","25.22","56.6797","1009.61","404.973","30","14.3423","24","45.1534","34",NULL
"3394","2023-11-25 13:44:08","25.17","56.8955","1009.64","403.436","32","14.34","26","45.1534","36",NULL
"3395","2023-11-25 13:46:08","25.21","56.8594","1009.65","405.392","32","14.3275","26","45.1534","36",NULL
"3396","2023-11-25 13:48:08","25.3","57.042","1009.59","405.218","33","14.3452","26","45.1534","37",NULL
"3397","2023-11-25 13:50:08","25.44","56.9277","1009.61","407.663","32","14.3469","26","45.1534","36",NULL
"3398","2023-11-25 13:52:08","25.42","57.2666","1009.61","407.139","32","14.3475","26","45.1534","36",NULL
"3399","2023-11-25 13:54:08","25.35","57.3779","1009.55","408.326","32","14.3458","26","45.1534","36",NULL
"3400","2023-11-25 13:56:08","25.84","56.5674","1009.53","407.453","31","14.2852","25","43.1902","35",NULL
"3401","2023-11-25 13:58:08","27.22","53.2275","1009.49","413.81","32","14.3126","26","45.1534","36",NULL
"3402","2023-11-25 14:00:08","28.25","50.6533","1009.46","416.15","31","14.3389","25","49.0798","35",NULL
"3403","2023-11-25 14:02:08","29.05","49.0225","1009.42","420.97","32","14.3018","26","51.0429","36",NULL
"3404","2023-11-25 14:04:08","29.68","47.6914","1009.41","425.196","28","14.364","22","53.0061","31",NULL
"3405","2023-11-25 14:06:08","30.26","46.8379","1009.43","423.065","29","14.3812","23","53.0061","32",NULL
"3406","2023-11-25 14:08:08","30.61","46.4473","1009.43","429.283","30","14.3886","24","54.9693","34",NULL
"3407","2023-11-25 14:10:08","31.18","45.334","1009.39","429.108","30","14.2783","24","54.9693","34",NULL
"3408","2023-11-25 14:12:08","31.52","45.2656","1009.4","432.286","31","14.3498","25","56.9325","35",NULL
"3409","2023-11-25 14:14:08","31.76","45.6152","1009.36","433.893","31","14.3543","25","58.8957","35",NULL
"3410","2023-11-25 14:16:08","31.96","45.2578","1009.34","434.941","29","14.3578","23","58.8957","32",NULL
"3411","2023-11-25 14:18:08","32.13","45.2041","1009.31","438.084","30","14.328","24","58.8957","34",NULL
"3412","2023-11-25 14:20:08","32.37","44.748","1009.29","438.259","28","14.4183","22","60.8589","31",NULL
"3413","2023-11-25 14:22:08","32.46","44.624","1009.24","440.669","28","14.4212","22","58.8957","31",NULL
"3414","2023-11-25 14:24:08","32.46","44.8701","1009.23","438.783","27","14.4846","22","60.8589","30",NULL
"3415","2023-11-25 14:26:08","32.38","45.4434","1009.23","443.638","29","14.4812","23","60.8589","32",NULL
"3416","2023-11-25 14:28:08","32.68","45.2188","1009.12","437.979","29","14.3052","23","60.8589","32",NULL
"3417","2023-11-25 14:30:08","32.88","45.002","1009.11","440.285","28","14.304","22","60.8589","31",NULL
"3418","2023-11-25 14:32:08","33.03","45.0068","1009.13","441.053","28","14.3092","22","62.8221","31",NULL
"3419","2023-11-25 14:34:08","33.16","44.999","1009.13","445.489","28","14.4189","22","62.8221","31",NULL
"3420","2023-11-25 14:36:08","33.32","45.0049","1009.14","448.667","27","14.4943","22","62.8221","30",NULL
"3421","2023-11-25 14:38:08","33.31","45.1768","1009.18","445.593","28","14.4332","22","62.8221","31",NULL
"3422","2023-11-25 14:40:08","33.45","45.2021","1009.17","445.174","28","14.4349","22","62.8221","31",NULL
"3423","2023-11-25 14:42:08","33.55","45.2725","1009.15","451.042","27","14.4995","22","64.7853","30",NULL
"3424","2023-11-25 14:44:08","33.61","45.4629","1009.12","446.397","27","14.3858","22","62.8221","30",NULL
"3425","2023-11-25 14:46:08","33.67","45.499","1009.11","445.349","26","14.3235","21","64.7853","29",NULL
"3426","2023-11-25 14:48:08","33.73","45.5576","1009.1","444.895","26","14.324","21","64.7853","29",NULL
"3427","2023-11-25 14:50:08","33.72","45.9248","1009.14","451.985","26","14.3812","21","64.7853","29",NULL
"3428","2023-11-25 14:52:08","33.87","45.9707","1009.18","453.487","27","14.5075","22","64.7853","30",NULL
"3429","2023-11-25 14:54:08","34.06","45.8975","1009.17","451.88","27","14.448","22","64.7853","30",NULL
"3430","2023-11-25 14:56:08","34.2","46.1064","1009.13","453.452","26","14.4486","21","64.7853","29",NULL
"3431","2023-11-25 14:58:08","34.16","46.2969","1009.1","452.823","26","14.4155","21","64.7853","29",NULL
"3432","2023-11-25 15:00:08","33.99","47.0059","1009.05","454.395","26","14.5115","21","66.7485","29",NULL
"3433","2023-11-25 15:02:08","34.07","47.1172","1009.12","450.902","27","14.3183","22","64.7853","30",NULL
"3434","2023-11-25 15:04:08","34.17","47.1162","1009.15","452.649","28","14.3606","22","64.7853","31",NULL
"3435","2023-11-25 15:06:08","34.24","47.1152","1009.12","454.151","26","14.3898","21","66.7485","29",NULL
"3436","2023-11-25 15:08:08","34.09","48.0205","1009.1","454.43","27","14.464","22","66.7485","30",NULL
"3437","2023-11-25 15:10:08","34.2","48.5449","1009.13","455.094","27","14.4515","22","66.7485","30",NULL
"3438","2023-11-25 15:12:08","34.24","48.5381","1009.1","454.395","26","14.4555","21","66.7485","29",NULL
"3439","2023-11-25 15:14:08","34.21","48.9541","1009.05","457.364","30","14.5183","24","68.7117","34",NULL
"3440","2023-11-25 15:16:08","34","49.8438","1009.02","455.897","40","14.4949","32","66.7485","45",NULL
"3441","2023-11-25 15:18:08","33.98","50.3633","1008.98","455.967","42","14.4537","34","66.7485","47",NULL
"3442","2023-11-25 15:20:08","34.06","50.6064","1008.95","459.809","38","14.5126","31","66.7485","43",NULL
"3443","2023-11-25 15:22:08","34.21","50.3975","1008.91","456.77","38","14.5172","31","68.7117","43",NULL
"3444","2023-11-25 15:24:08","34.28","50.3242","1008.81","457.539","37","14.368","30","68.7117","41",NULL
"3445","2023-11-25 15:26:08","34.36","50.3223","1008.82","459.774","39","14.4583","31","68.7117","44",NULL
"3446","2023-11-25 15:28:08","34.35","50.5254","1008.77","461.59","39","14.524","31","68.7117","44",NULL
"3447","2023-11-25 15:30:08","34.42","50.5332","1008.72","461.206","42","14.4589","34","68.7117","47",NULL
"3448","2023-11-25 15:32:08","24.59","56.792","1009.48","371.513","23","13.9938","18","162.945","26",NULL
"3449","2023-11-25 15:34:08","24.75","56.3213","1009.39","370.57","22","14.0441","17","100.123","24",NULL
"3450","2023-11-25 15:36:08","24.86","55.4834","1009.36","370.011","23","14.0395","18","76.5644","26",NULL
"3451","2023-11-25 15:38:08","24.88","56.0469","1009.35","370.814","22","14.1355","17","64.7853","24",NULL
"3452","2023-11-25 15:40:08","24.97","55.8291","1009.28","370.186","24","14.1658","19","60.8589","27",NULL
"3453","2023-11-25 15:42:08","24.91","55.8115","1009.22","370.605","23","14.1629","18","56.9325","26",NULL
"3454","2023-11-25 15:44:08","24.89","55.5879","1009.15","368.789","23","14.1663","18","54.9693","26",NULL
"3455","2023-11-25 15:46:08","24.82","55.6191","1009.13","370.046","22","14.1663","17","53.0061","24",NULL
"3456","2023-11-25 15:48:08","24.94","55.4736","1009.13","367.741","23","14.1035","18","51.0429","26",NULL
"3457","2023-11-25 15:50:08","24.79","55.6143","1009.1","367.252","24","14.1064","19","49.0798","27",NULL
"3458","2023-11-25 15:52:08","24.8","55.2969","1009.09","367.881","23","14.1138","18","47.1166","26",NULL
"3459","2023-11-25 15:54:08","24.75","55.4004","1009.1","366.414","23","14.1229","18","47.1166","26",NULL
"3460","2023-11-25 15:56:08","24.77","55.4932","1009.11","366.833","23","14.1206","18","47.1166","26",NULL
"3461","2023-11-25 15:58:08","24.78","55.2441","1009.08","367.636","24","14.1206","19","47.1166","27",NULL
"3462","2023-11-25 16:00:08","24.75","55.3506","1008.96","366.728","24","14.1229","19","47.1166","27",NULL
"3463","2023-11-25 16:02:08","24.77","55.2227","1008.91","367.322","24","14.1229","19","47.1166","27",NULL
"3464","2023-11-25 16:04:08","24.75","55.0713","1008.86","365.471","25","14.1104","20","47.1166","28",NULL
"3465","2023-11-25 16:06:08","24.67","55.3418","1008.8","367.077","25","14.1686","20","45.1534","28",NULL
"3466","2023-11-25 16:08:08","24.62","55.3154","1008.82","367.671","24","14.1663","19","45.1534","27",NULL
"3467","2023-11-25 16:10:08","24.77","54.9014","1008.72","367.671","25","14.1675","20","45.1534","28",NULL
"3468","2023-11-25 16:12:08","24.71","54.8135","1008.69","367.461","24","14.1675","19","45.1534","27",NULL
"3469","2023-11-25 16:14:08","24.64","55.1074","1008.68","365.995","23","14.1686","18","45.1534","26",NULL
"3470","2023-11-25 16:16:08","24.6","55.1611","1008.7","365.75","26","14.1692","21","45.1534","29",NULL
"3471","2023-11-25 16:18:08","24.63","54.9746","1008.82","366.693","27","14.1669","22","45.1534","30",NULL
"3472","2023-11-25 16:20:08","24.58","54.9902","1008.88","365.75","23","14.1206","18","45.1534","26",NULL
"3473","2023-11-25 16:22:08","24.51","55.1611","1008.9","365.645","25","14.1184","20","45.1534","28",NULL
"3474","2023-11-25 16:24:08","24.56","55.1279","1008.98","364.597","26","14.1212","21","45.1534","29",NULL
"3475","2023-11-25 16:26:08","24.54","55.085","1008.94","365.017","25","14.1195","20","45.1534","28",NULL
"3476","2023-11-25 16:28:08","24.7","54.9043","1008.84","365.68","24","14.1201","19","45.1534","27",NULL
"3477","2023-11-25 16:30:08","24.56","55.0977","1008.76","364.458","26","14.1212","21","45.1534","29",NULL
"3478","2023-11-25 16:32:08","24.59","55.3115","1008.67","366.309","25","14.1692","20","45.1534","28",NULL
"3479","2023-11-25 16:34:08","24.65","55.1973","1008.64","365.575","26","14.1692","21","45.1534","29",NULL
"3480","2023-11-25 16:36:08","24.61","55.1826","1008.67","364.947","26","14.1721","21","45.1534","29",NULL
"3481","2023-11-25 16:38:08","24.63","55.2451","1008.66","366.484","27","14.1669","22","45.1534","30",NULL
"3482","2023-11-25 16:40:08","24.67","55.1201","1008.65","365.226","25","14.1715","20","45.1534","28",NULL
"3483","2023-11-25 16:42:08","24.58","55.1982","1008.58","365.052","27","14.1155","22","43.1902","30",NULL
"3484","2023-11-25 16:44:08","24.56","55.1777","1008.55","364.423","26","14.1166","21","43.1902","29",NULL
"3485","2023-11-25 16:46:08","24.58","55.2285","1008.49","363.445","25","14.1235","20","45.1534","28",NULL
"3486","2023-11-25 16:48:08","24.54","55.3047","1008.48","364.528","26","14.1201","21","45.1534","29",NULL
"3487","2023-11-25 16:50:08","24.55","55.2764","1008.46","363.829","25","14.1224","20","45.1534","28",NULL
"3488","2023-11-25 16:52:08","24.52","55.2324","1008.51","363.026","27","14.1201","22","43.1902","30",NULL
"3489","2023-11-25 16:54:08","24.5","55.1699","1008.51","364.807","26","14.1635","21","43.1902","29",NULL
"3490","2023-11-25 16:56:08","24.6","54.9727","1008.54","365.645","26","14.1641","21","45.1534","29",NULL
"3491","2023-11-25 16:58:08","24.56","54.9873","1008.51","364.178","26","14.1669","21","43.1902","29",NULL
"3492","2023-11-25 17:00:08","24.49","55.1084","1008.47","364.807","25","14.2052","20","45.1534","28",NULL
"3493","2023-11-25 17:02:08","24.51","55.1318","1008.44","364.737","24","14.1858","19","45.1534","27",NULL
"3494","2023-11-25 17:04:08","24.42","55.3193","1008.47","365.017","27","14.2189","22","45.1534","30",NULL
"3495","2023-11-25 17:06:08","24.38","55.4258","1008.45","363.864","26","14.1144","21","43.1902","29",NULL
"3496","2023-11-25 17:08:08","24.48","54.9775","1008.48","363.13","27","14.1778","22","43.1902","30",NULL
"3497","2023-11-25 17:10:08","24.38","55.3457","1008.46","361.908","24","14.2075","19","43.1902","27",NULL
"3498","2023-11-25 17:12:08","24.34","55.4502","1008.53","362.257","25","14.1201","20","43.1902","28",NULL
"3499","2023-11-25 17:14:08","24.43","55.3604","1008.56","363.969","25","14.1943","20","43.1902","28",NULL
"3500","2023-11-25 17:16:08","24.35","55.3516","1008.58","364.283","22","14.2052","17","43.1902","24",NULL
"3501","2023-11-25 17:18:08","24.38","55.376","1008.55","365.471","25","14.2515","20","43.1902","28",NULL
"3502","2023-11-25 17:20:08","24.4","55.2871","1008.54","364.318","23","14.2561","18","45.1534","26",NULL
"3503","2023-11-25 17:22:08","24.4","55.3486","1008.54","364.947","24","14.2532","19","45.1534","27",NULL
"3504","2023-11-25 17:24:08","24.32","55.5361","1008.56","365.331","23","14.2532","18","43.1902","26",NULL
"3505","2023-11-25 17:26:08","24.42","55.2305","1008.61","363.515","23","14.1692","18","43.1902","26",NULL
"3506","2023-11-25 17:28:08","24.39","55.1973","1008.57","364.039","24","14.1201","19","43.1902","27",NULL
"3507","2023-11-25 17:30:08","24.36","55.2529","1008.55","363.829","23","14.1743","18","43.1902","26",NULL
"3508","2023-11-25 17:32:08","24.4","55.127","1008.49","364.423","23","14.2081","18","43.1902","26",NULL
"3509","2023-11-25 17:34:08","24.32","55.377","1008.42","363.654","24","14.2086","19","43.1902","27",NULL
"3510","2023-11-25 17:36:08","24.31","55.377","1008.45","365.471","23","14.2052","18","43.1902","26",NULL
"3511","2023-11-25 17:38:08","24.39","55.2773","1008.37","364.737","23","14.2086","18","43.1902","26",NULL
"3512","2023-11-25 17:40:08","24.39","55.1865","1008.39","365.575","23","14.2063","18","43.1902","26",NULL
"3513","2023-11-25 17:42:08","24.41","54.9893","1008.41","363.41","21","14.1086","17","43.1902","23",NULL
"3514","2023-11-25 17:44:08","24.32","55.2383","1008.43","363.41","22","14.1686","17","43.1902","24",NULL
"3515","2023-11-25 17:46:08","24.28","55.2227","1008.41","366.553","21","14.1978","17","43.1902","23",NULL
"3516","2023-11-25 17:48:08","24.22","55.5459","1008.45","364.562","20","14.2532","16","43.1902","22",NULL
"3517","2023-11-25 17:50:08","24.28","55.4326","1008.45","365.925","19","14.2532","15","43.1902","21",NULL
"3518","2023-11-25 17:52:08","24.29","55.373","1008.41","366.903","20","14.2521","16","43.1902","22",NULL
"3519","2023-11-25 17:54:08","24.33","55.1797","1008.38","365.017","20","14.2561","16","43.1902","22",NULL
"3520","2023-11-25 17:56:08","24.27","55.2822","1008.37","366.414","19","14.2532","15","43.1902","21",NULL
"3521","2023-11-25 17:58:08","24.19","55.2715","1008.34","362.921","19","14.1669","15","43.1902","21",NULL
"3522","2023-11-25 18:00:08","24.26","55.25","1008.34","361.873","19","14.1235","15","43.1902","21",NULL
"3523","2023-11-25 18:02:08","24.29","55.1338","1008.3","365.575","19","14.1275","15","43.1902","21",NULL
"3524","2023-11-25 18:04:08","24.23","55.2861","1008.35","364.528","19","14.2098","15","43.1902","21",NULL
"3525","2023-11-25 18:06:08","24.31","55.127","1008.27","365.436","19","14.2069","15","43.1902","21",NULL
"3526","2023-11-25 18:08:08","24.23","55.2266","1008.25","365.436","19","14.2052","15","43.1902","21",NULL
"3527","2023-11-25 18:10:08","24.22","55.1963","1008.24","365.645","18","14.2086","14","43.1902","20",NULL
"3528","2023-11-25 18:12:08","24.2","55.1826","1008.17","364.667","19","14.2081","15","43.1902","21",NULL
"3529","2023-11-25 18:14:08","24.14","55.335","1008.16","365.121","17","14.1635","13","43.1902","19",NULL
"3530","2023-11-25 18:16:08","24.22","55.3467","1008.18","364.213","18","14.1663","14","43.1902","20",NULL
"3531","2023-11-25 18:18:08","24.19","55.0908","1008.16","365.925","18","14.1635","14","43.1902","20",NULL
"3532","2023-11-25 18:20:08","24.28","55.0332","1008.17","364.562","18","14.2561","14","43.1902","20",NULL
"3533","2023-11-25 18:22:08","24.2","55.2734","1008.15","366.972","17","14.2543","13","43.1902","19",NULL
"3534","2023-11-25 18:24:08","24.27","54.9404","1008.08","365.331","18","14.2098","14","43.1902","20",NULL
"3535","2023-11-25 18:26:08","24.1","55.25","1008.05","362.642","16","14.1406","13","43.1902","18",NULL
"3536","2023-11-25 18:28:08","24.22","54.8867","1007.99","364.807","15","14.2103","12","41.227","17",NULL
"3537","2023-11-25 18:30:08","24.04","55.2031","1007.97","364.597","16","14.2058","13","41.227","18",NULL
"3538","2023-11-25 18:32:08","24.05","55.1533","1007.91","362.991","17","14.1206","13","41.227","19",NULL
"3539","2023-11-25 18:34:08","24.06","55.3457","1007.87","364.877","15","14.1201","12","41.227","17",NULL
"3540","2023-11-25 18:36:08","24.04","55.4834","1007.78","367.985","16","14.2515","13","43.1902","18",NULL
"3541","2023-11-25 18:38:08","24.12","55.1025","1007.72","366.099","16","14.2561","13","43.1902","18",NULL
"3542","2023-11-25 18:40:08","24.09","55.1992","1007.71","366.099","15","14.2538","12","43.1902","17",NULL
"3543","2023-11-25 18:42:08","24.14","55.2451","1007.63","367.461","15","14.2538","12","43.1902","17",NULL
"3544","2023-11-25 18:44:08","24.1","55.1309","1007.62","366.239","14","14.2555","11","43.1902","15",NULL
"3545","2023-11-25 18:46:08","24.19","54.7617","1007.62","364.562","14","14.2103","11","41.227","15",NULL
"3546","2023-11-25 18:48:08","24.11","55.0605","1007.59","363.724","13","14.1218","10","41.227","14",NULL
"3547","2023-11-25 18:50:08","24.1","54.9395","1007.63","366.798","15","14.1184","12","41.227","17",NULL
"3548","2023-11-25 18:52:08","24.18","55.0215","1007.57","367.357","13","14.2092","10","41.227","14",NULL
"3549","2023-11-25 18:54:08","24.04","54.9932","1007.58","366.623","13","14.2069","10","41.227","14",NULL
"3550","2023-11-25 18:56:08","23.97","55.3643","1007.59","366.623","14","14.2538","11","43.1902","15",NULL
"3551","2023-11-25 18:58:08","24.14","54.7852","1007.62","365.75","15","14.1738","12","41.227","17",NULL
